,label,SMS Message,Website,W-count,F-WordCount,Spamword
721,0,"['oh', 'send', 'address']",0,0,0,0
722,0,"[""s'fine"", 'anytim', 'best']",0,0,0,0
723,0,"['wondar', 'full', 'flim']",0,0,0,0
724,0,"['ya', 'even', 'cooki', 'jelli']",0,0,0,0
725,0,"['world', 'run', 'stillmayb', 'feel', 'sameso', 'itor', 'admiti', 'madthen', 'correctionor', 'let', 'call', 'lifeand', 'keep', 'run', 'worldmay', 'u', 'r', 'also', 'runninglet', 'run']",0,1,1,1
726,0,"['got', 'look', 'scrumptious', 'daddi', 'want', 'eat', 'night', 'long']",0,0,0,0
727,0,"['cos', 'lar', ""'m"", 'ba', 'dao', 'ok', '1', 'pm', 'lor', 'u', 'never', 'ask', 'go', 'ah', 'said', 'u', 'would', 'ask', 'fri', 'said', 'u', 'ask', 'today']",0,1,1,0
728,0,"['alright', 'omw', 'got', 'ta', 'chang', 'order', 'half8th']",0,0,0,0
729,0,"['exact', 'anyway', 'far', 'jide', 'studi', 'visit']",0,0,0,0
730,0,"['dunno', 'u', 'ask']",0,0,0,0
731,1,"['email', 'alertfrom', 'jeri', 'stewarts', '2kbsubject', 'lowcost', 'prescripiton', 'drvgsto', 'listen', 'email', 'call', '123']",0,1,0,1
732,0,"[""n't"", 'spring', 'come', 'earli', 'yay']",0,0,0,0
733,0,"['lol', 'wo', ""n't"", 'feel', 'bad', 'use', 'money', 'take', 'steak', 'dinner', '=d']",0,1,0,0
734,0,"['even', 'u', 'dont', 'get', 'troubl', 'convincingjust', 'tel', 'twice', 'tel', 'neglect', 'msgs', 'dont', 'c', 'read', 'itjust', 'dont', 'repli']",0,1,1,0
735,0,"['leav', 'qatar', 'tonit', 'search', 'opportunityal', 'went', 'fastpl', 'add', 'ur', 'prayer', 'dearrakhesh']",0,1,0,0
736,0,"['one', 'talk']",0,0,0,0
737,0,"['thank', 'look', 'realli', 'appreci']",0,0,0,0
738,1,"['hi', 'custom', 'loyalti', 'offerth', 'new', 'nokia6650', 'mobil', '£10', 'txtauction', 'txt', 'word', 'start', '81151', 'get', '4tctxt', 'tc', '150p/mtmsg']",0,1,0,1
739,0,['wish'],0,0,0,0
740,0,"['haha', 'mayb', 'u', 're', 'rite', 'u', 'know', 'well', 'da', 'feel', 'like', 'someon', 'gd', 'lor', 'u', 'faster', 'go', 'find', 'one', 'gal', 'group', 'attach', 'liao']",0,1,1,0
741,0,"['yes', 'glad', 'made']",0,0,0,0
742,0,"['well', 'littl', 'time', 'thing', 'good', 'time', 'ahead']",0,0,0,0
743,0,"['got', 'room', 'soon', '…', ""n't"", 'put', 'clock', 'back', 'til', '8', 'shout', 'everyon', 'get', 'realis', '7', 'wahay', 'anoth', 'hour', 'bed']",0,1,0,0
744,0,"['ok', 'may', 'free', 'gym']",0,0,0,1
745,0,"['men', 'like', 'shorter', 'ladi', 'gaze', 'eye']",0,0,0,0
746,0,"['dunno', 'jus', 'say', 'go', 'lido', 'time', '930']",0,0,0,0
747,0,"['promis', 'take', 'good', 'care', 'princess', 'run', 'pleas', 'send', 'pic', 'get', 'chanc', 'ttyl']",0,1,0,0
748,1,"['u', 'subscrib', 'best', 'mobil', 'content', 'servic', 'uk', '£3', 'per', '10', 'day', 'send', 'stop', '82324', 'helplin', '08706091795']",0,1,0,0
749,0,"['reason', 've', 'spoken', 'year', 'anyway', 'great', 'week', 'best', 'exam']",0,0,0,0
750,0,"['monday', 'next', 'week', 'give', 'full', 'gist']",0,0,0,0
751,1,"['realiz', '40', 'year', 'll', 'thousand', 'old', 'ladi', 'run', 'around', 'tattoo']",0,0,0,0
752,1,"['import', 'custom', 'servic', 'announc', 'premier']",0,0,0,0
753,0,"['dont', 'gim', 'lip', 'caveboy']",0,0,0,0
754,0,"['get', 'librari']",0,0,0,0
755,0,"['reali', 'sorryi', ""n't"", 'recognis', 'number', 'confus', 'r', 'u', 'pleas']",0,0,0,0
756,0,"['didnt', 'holla']",0,0,0,0
757,0,"['cant', 'think', 'anyon', '*', 'spare', 'room', '*', 'top', 'head']",0,0,0,0
758,0,"['faith', 'make', 'thing', 'possiblehop', 'make', 'thing', 'worklov', 'make', 'thing', 'beautifulmay', 'three', 'christmasmerri', 'christma']",0,1,1,0
759,0,"['u', 'made', 'appoint']",0,0,0,0
760,0,"['call', 'you/carlo', 'is/ar', 'phone', ""'s"", 'vibrat', 'act', 'might', 'hear', 'text']",0,0,0,1
761,1,"['romant', 'pari', '2', 'night', '2', 'flight', '£79', 'book', '4', 'next', 'year', 'call', '08704439680tscs', 'appli']",0,1,0,1
762,0,"['grandma', 'oh', 'dear', 'u', 'still', 'ill', 'felt', 'shit', 'morn', 'think', 'hungov', 'anoth', 'night', 'leav', 'sat']",0,1,0,0
763,1,"['urgent', 'ur', '£500', 'guarante', 'award', 'still', 'unclaim', 'call', '09066368327', 'closingdate04/09/02', 'claimcod', 'm39m51', '£150pmmorefrommobile2bremovedmobypobox734ls27yf']",0,1,0,1
764,0,"['noth', 'jus', 'tot', 'u', 'would', 'ask', 'cos', 'u', 'ba', 'gua', 'went', 'mt', 'faber', 'yest', 'yest', 'jus', 'went', 'alreadi', 'mah', 'today', 'go', 'jus', 'call', 'lor']",0,1,1,1
765,0,"['wish', 'famili', 'merri', 'x', 'mas', 'happi', 'new', 'year', 'advanc']",0,0,0,0
766,1,"['ur', 'award', 'citi', 'break', 'could', 'win', '£200', 'summer', 'shop', 'spree', 'everi', 'wk', 'txt', 'store', '88039', 'skilgm', 'tscs087147403231winawkage16', '£150perwksub']",0,1,0,1
767,0,"[""'m"", 'nt', 'goin', 'got', 'somethin', 'unless', 'meetin', '4', 'dinner', 'lor', 'haha', 'wonder', 'go', 'tis', 'time']",0,1,0,0
768,0,"['sorri', 'll', 'call', 'later']",0,0,0,1
769,0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'messag']",0,0,0,0
770,0,"['lol', 'know', 're', 'dramat', 'school', 'alreadi', 'close', 'tomorrow', 'appar', 'ca', ""n't"", 'drive', 'inch', 'snow', 'suppos', 'get']",0,1,0,0
771,0,"['get', 'anywher', 'damn', 'job', 'hunt']",0,0,0,0
772,0,"['lol', 'u', 'drunkard', 'hair', 'moment', 'yeah', 'still', '4', 'tonight', 'wat', 'plan']",0,1,0,0
773,0,"['idc', 'get', 'weasel', 'way', 'shit', 'twice', 'row']",0,0,0,0
774,0,"['wil', 'lt', '#', 'gt', 'minut', 'got', 'space']",0,0,0,0
775,0,"['sleepingand', 'surf']",0,0,0,0
776,0,"['thank', 'pick', 'trash']",0,0,0,0
777,0,"[""n't"", 'go', 'tell', 'friend', 're', 'sure', 'want', 'live', 'smoke', 'much', 'spend', 'hour', 'beg', 'come', 'smoke']",0,1,0,0
778,0,"['hi', 'kate', 'love', 'see', 'tonight', 'ill', 'phone', 'tomorrow', 'got', 'sing', 'guy', 'gave', 'card', 'xxx']",0,1,0,0
779,0,"['happi', 'new', 'year', 'dear', 'brother', 'realli', 'miss', 'got', 'number', 'decid', 'send', 'text', 'wish', 'happi', 'abiola']",0,1,0,0
780,0,"['mean', 'get', 'door']",0,0,0,0
781,0,"['opinion', '1', '2', 'jada', '3', 'kusruthi', '4', 'lovabl', '5', 'silent', '6', 'spl', 'charact', '7', 'matur', '8', 'stylish', '9', 'simpl', 'pls', 'repli']",0,1,0,1
782,0,"['hmmm', 'thought', 'said', '2', 'hour', 'slave', '3', 'late', 'punish']",0,0,0,1
783,0,['beerag'],0,0,0,0
784,1,"['import', 'custom', 'servic', 'announc', 'premier', 'call', 'freephon', '0800', '542', '0578']",0,0,0,1
785,0,"['dont', 'think', 'turn', 'like', 'randomlli', 'within', '5min', 'open']",0,0,0,0
786,0,"['suppos', 'could', ""n't"", 'make', ""'s"", 'still', 'town', 'though']",0,0,0,0
787,0,"['time', 'fix', 'spell', 'sometim', 'get', 'complet', 'diff', 'word', 'go', 'figur']",0,0,0,0
788,1,"['ever', 'thought', 'live', 'good', 'life', 'perfect', 'partner', 'txt', 'back', 'name', 'age', 'join', 'mobil', 'communiti', '100p/sms']",0,1,0,1
789,1,"['5', 'free', 'top', 'polyphon', 'tone', 'call', '087018728737', 'nation', 'rate', 'get', 'toppoli', 'tune', 'sent', 'everi', 'week', 'text', 'subpoli', '81618', '£3', 'per', 'pole', 'unsub', '08718727870']",0,1,0,1
790,0,"['gud', 'mrng', 'dear', 'hav', 'nice', 'day']",0,0,0,0
791,0,"['hope', 'enjoy', 'game', 'yesterday', 'sorri', 've', 'touch', 'pls', 'know', 'fond', 'bein', 'thot', 'great', 'week', 'abiola']",0,1,0,0
792,0,"['e', 'best', '4', 'ur', 'drive', 'tmr']",0,0,0,0
793,0,"['ywhere', 'u', 'dogbreath', 'sound', 'like', 'jan', 'c', 'that\x92', 'al']",0,0,0,0
794,0,"['omg', 'want', 'scream', 'weigh', 'lost', 'weight', 'woohoo']",0,0,0,0
795,0,"['general', ""n't"", 'one', ""'s"", 'uncount', 'noun', 'u', 'dictionari', 'piec', 'research']",0,0,0,0
796,0,"[""'s"", 'realli', 'get', 'hang', 'around']",0,0,0,0
797,1,"['orang', 'custom', 'may', 'claim', 'free', 'camera', 'phone', 'upgrad', 'loyalti', 'call', '0207', '153', '9996', 'offer', 'end', '14thmarch', 'tc', ""'s"", 'appli', 'optout', 'availa']",0,1,0,1
798,0,"['petey', 'boy', 'wherear', 'friendsar', 'thekingshead', 'come', 'canlov', 'nic']",0,0,0,0
799,0,"['ok', 'msg', 'u', 'b4', 'leav', 'hous']",0,0,0,0
800,0,"['gim', 'lt', '#', 'gt', 'minut', 'ago']",0,0,0,0
801,1,"['last', 'chanc', 'claim', 'ur', '£150', 'worth', 'discount', 'voucher', 'today', 'text', 'shop', '85023', 'savamob', 'offer', 'mobil', 'cs', 'savamob', 'pobox84', 'm263uz', '£300', 'sub', '16']",0,1,0,1
802,0,"['appt', 'lttimegt', 'fault', 'u', ""n't"", 'listen', 'told', 'u', 'twice']",0,0,0,0
803,1,"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mobil', 'everi', 'week', 'txt', 'nokia', '8077', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', '16+', 'norm150p/ton']",1,1,0,1
804,1,"['guarante', '£200', 'award', 'even', '£1000', 'cashto', 'claim', 'ur', 'award', 'call', 'free', '08000407165', '18+', '2', 'stop', 'getstop', '88222', 'php', 'rg21', '4jx']",0,1,0,1
805,0,"['k', 'll', '4']",0,0,0,0
806,0,"['dled', '3d', 'imp']",0,0,0,0
807,0,"['sure', 'make', 'sure', 'know', 'ai', ""n't"", 'smokin', 'yet']",0,0,0,0
808,0,"['boooo', 'alway', 'work', 'quit']",0,0,0,0
809,0,"['take', 'half', 'day', 'leav', 'bec', 'well']",0,0,0,0
810,0,"['ugh', ""n't"", 'wan', 'na', 'get', 'bed', ""'s"", 'warm']",0,0,0,0
811,0,"['ssnervous', 'lt', '#', 'gt']",0,0,0,0
812,0,"[""'s"", 'ring', 'come', 'guy', 'costum', ""'s"", 'gift', 'futur', 'yowif', 'hint', 'hint']",0,1,0,0
813,1,"['congratul', 'ur', 'award', 'either', '£500', 'cd', 'gift', 'voucher', 'free', 'entri', '2', '£100', 'week', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",1,1,0,1
814,0,"['borrow', 'ur', 'bag', 'ok']",0,0,0,0
815,1,"['u', 'outbid', 'simonwatson5120', 'shinco', 'dvd', 'plyr', '2', 'bid', 'visit', 'sms', 'ac/smsreward', '2', 'end', 'bid', 'notif', 'repli', 'end']",0,1,0,1
816,0,"[""'s"", 'boytoy', 'miss', 'happen']",0,0,0,0
817,0,"['lot', 'use', 'one', 'babe', 'model', ""n't"", 'help', 'youi', 'bring', 'll', 'match']",0,1,0,0
818,0,"['also', 'bring', 'galileo', 'dobbi']",0,0,0,0
819,0,['respond'],0,0,0,0
820,0,"['boo', 'babe', 'u', 'enjoyin', 'yourjob', 'u', 'seem', '2', 'b', 'gettin', 'well', 'hunnyhop', 'ure', 'oktak', 'care', 'i\x92llspeak', '2u', 'soonlot', 'lovem', 'xxxx']",0,1,0,1
821,0,"['good', 'afternoon', 'starshin', ""'s"", 'boytoy', 'crave', 'yet', 'ach', 'fuck', '*sip', 'cappuccino*', 'miss', 'babe', '*teas', 'kiss*']",0,1,0,0
822,0,"['road', 'cant', 'txt']",0,0,0,1
823,1,"['smsservic', 'yourinclus', 'text', 'credit', 'pls', 'goto', 'wwwcomuknet', 'login=', '3qxj9', 'unsubscrib', 'stop', 'extra', 'charg', 'help', '08702840625comuk', '220cm2', '9ae']",1,1,0,0
824,1,"['25p', '4', 'alfi', 'moon', ""'s"", 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'chariti', '8007', 'nokia', 'poli', 'chariti', 'poli', 'zed', '08701417012', 'profit', '2', 'chariti']",0,1,1,1
825,0,"['good', 'even', 'ttyl']",0,0,0,0
826,0,"['hmm', 'bit', 'piec', 'lol', '*sighs*']",0,0,0,0
827,0,"['hahahaus', 'brain', 'dear']",0,0,0,0
828,0,"['hey', 'got', 'mail']",0,0,0,0
829,0,"['sorri', 'light', 'turn', 'green', 'meant', 'anoth', 'friend', 'want', 'lt', '#', 'gt', 'worth', 'may', 'around']",0,1,0,0
830,0,"['thank', 'yesterday', 'sir', 'wonder', 'hope', 'enjoy', 'burial', 'mojibiola']",0,0,0,0
831,1,"['u', 'secret', 'admir', 'reveal', 'think', 'u', 'r', 'special', 'call', '09065174042', 'opt', 'repli', 'reveal', 'stop', '150', 'per', 'msg', 'recd', 'cust', 'care', '07821230901']",0,1,0,1
832,0,"['hi', 'mate', 'rv', 'u', 'hav', 'nice', 'hol', 'messag', '3', 'say', 'hello', 'coz', 'haven\x92t', 'sent', 'u', '1', 'age', 'start', 'drive', 'stay', 'roadsrvx']",0,1,0,0
833,1,"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'pleas', 'go', 'http//wwwetlpcouk/expressoff', 'tscs', 'appli', 'stop', 'text', 'txt', 'stop', '80062']",1,1,0,1
834,0,"['thank', 'much', 'skype', 'wit', 'kz', 'sura', 'didnt', 'get', 'pleasur', 'compani', 'hope', 'good', 've', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'enjoy', 'messag', 'sent', 'day', 'ago']",0,1,0,0
835,0,"['sure', 'result', 'offer']",0,0,0,0
836,0,"['good', 'morn', 'dear', 'great', 'amp', 'success', 'day']",0,0,0,0
837,1,"['want', '750', 'anytim', 'network', 'min', '150', 'text', 'new', 'video', 'phone', 'five', 'pound', 'per', 'week', 'call', '08002888812', 'repli', 'deliveri', 'tomorrow']",0,1,0,1
838,0,"['sir', 'late', 'pay', 'rent', 'past', 'month', 'pay', '$', 'lt', '#', 'gt', 'charg', 'felt', 'would', 'inconsider', 'nag', 'someth', 'give', 'great', 'cost', ""'s"", 'didnt', 'speak', 'howev', 'recess', 'wont', 'abl', 'pay', 'charg', 'month', 'henc', 'askin', 'well', 'ahead', 'month', ""'s"", 'end', 'pleas', 'help', 'thank']",0,1,1,0
839,1,"['tri', 'contact', 'offer', 'new', 'video', 'phone', '750', 'anytim', 'network', 'min', 'half', 'price', 'rental', 'camcord', 'call', '08000930705', 'repli', 'deliveri', 'wed']",0,1,0,1
840,1,"['last', 'chanc', '2', 'claim', 'ur', '£150', 'worth', 'discount', 'voucherstext', 'yes', '85023', 'nowsavamobmemb', 'offer', 'mobil', 'cs', '08717898035', '£300', 'sub', '16', 'remov', 'txt', 'x', 'stop']",0,1,0,1
841,0,"['luv', 'u', 'soo', 'much', 'u', 'don\x92t', 'understand', 'special', 'u', 'r', '2', 'ring', 'u', '2morrow', 'luv', 'u', 'xxx']",0,1,1,1
842,0,"['pls', 'send', 'comprehens', 'mail', ""'m"", 'pay', 'much']",0,0,0,0
843,0,"['prashanthettan', ""'s"", 'mother', 'pass', 'away', 'last', 'night', 'pray', 'famili']",0,0,0,0
844,1,"['urgent', 'call', '09066350750', 'landlin', 'complimentari', '4*', 'ibiza', 'holiday', '10000', 'cash', 'await', 'collect', 'sae', 'tcs', 'po', 'box', '434', 'sk3', '8wp', '150', 'ppm', '18+']",0,1,0,1
845,0,"['kkwhen', 'go']",0,0,0,0
846,0,"['meanwhil', 'shit', 'suit', 'xavier', 'decid', 'give', 'us', 'lt', '#', 'gt', 'second', 'warn', 'samantha', 'come', 'play', 'jay', ""'s"", 'guitar', 'impress', 'shit', 'also', ""n't"", 'think', 'doug', 'realiz', ""n't"", 'live', 'anymor']",0,1,0,0
847,0,"['stomach', 'thru', 'much', 'trauma', 'swear', 'ca', ""n't"", 'eat', 'better', 'lose', 'weight']",0,1,0,0
848,0,"['officewhat', 'mattermsg', 'nowi', 'call', 'break']",0,0,0,1
849,0,"['yeah', ""'s"", 'bare', 'enough', 'room', 'two', 'us', 'x', 'mani', 'fuck', 'shoe', 'sorri', 'man', 'see', 'later']",0,1,0,0
850,1,"['today', ""'s"", 'offer', 'claim', 'ur', '£150', 'worth', 'discount', 'voucher', 'text', 'yes', '85023', 'savamob', 'member', 'offer', 'mobil', 'cs', '08717898035', '£300', 'sub', '16', 'unsub', 'repli', 'x']",0,1,0,1
851,0,"['u', 'reach', 'orchard', 'alreadi', 'u', 'wan', '2', 'go', 'buy', 'ticket', 'first']",0,1,0,1
852,0,"['real', 'babi', 'want', 'bring', 'inner', 'tigress']",0,0,0,0
853,0,"['da', 'run', 'activ', 'full', 'version', 'da']",0,0,0,0
854,0,"['ah', 'poor', 'babyhop', 'urfeel', 'bettersn', 'luv', 'probthat', 'overdos', 'work', 'hey', 'go', 'care', 'spk', '2', 'u', 'sn', 'lot', 'lovejen', 'xxx']",0,1,0,1
855,0,"['stop', 'stori', 've', 'told', 've', 'return', ""'s"", 'say', 'order']",0,0,0,0
856,1,"['talk', 'sexi', 'make', 'new', 'friend', 'fall', 'love', 'world', 'discreet', 'text', 'date', 'servic', 'text', 'vip', '83110', 'see', 'could', 'meet']",0,1,0,0
857,0,"['go', 'take', 'babe']",0,0,0,0
858,0,"['hai', 'ana', 'tomarrow', 'come', 'morn', 'ltdecimalgt', 'ill', 'sathi', 'go', 'rto', 'offic', 'repli', 'came', 'home']",0,1,0,0
859,0,"['spoon', 'okay']",0,0,0,0
860,0,"['say', 'somebodi', 'name', 'tampa']",0,0,0,0
861,0,"['work', 'go', 'min']",0,0,0,0
862,0,"['brother', 'genius']",0,0,0,0
863,0,"['sorri', 'guess', 'whenev', 'get', 'hold', 'connect', 'mayb', 'hour', 'two', 'll', 'text']",0,1,0,0
864,0,"['u', 'find', 'time', 'bus', 'coz', 'need', 'sort', 'stuff']",0,0,0,0
865,0,"['dude', 'ive', 'see', 'lotta', 'corvett', 'late']",0,0,0,0
866,1,"['congratul', 'ur', 'award', 'either', 'yrs', 'suppli', 'cds', 'virgin', 'record', 'mysteri', 'gift', 'guarante', 'call', '09061104283', 'tscs', 'wwwsmsconet', '£150pm', 'approx', '3min']",1,1,0,1
867,0,"['consid', 'wall', 'bunker', 'shit', 'import', 'never', 'play', 'peac', 'guess', 'place', 'high', 'enough', ""n't"", 'matter']",0,1,0,0
868,1,"['privat', '2003', 'account', 'statement', '07808', 'xxxxxx', 'show', '800', 'unredeem', 'point', 'call', '08719899217', 'identifi', 'code', '41685', 'expir', '07/11/04']",0,1,0,1
869,1,"['hello', 'need', 'posh', 'bird', 'chap', 'user', 'trial', 'prod', 'champney', 'put', 'need', 'address', 'dob', 'asap', 'ta', 'r']",0,1,0,0
870,1,"['u', 'want', 'xmas', '100', 'free', 'text', 'messag', 'new', 'video', 'phone', 'half', 'price', 'line', 'rental', 'call', 'free', '0800', '0721072', 'find']",0,1,0,1
871,0,"['well', 'offici', 'philosoph', 'hole', 'u', 'wan', 'na', 'call', 'home', 'readi', 'save']",0,1,0,1
872,0,"['go', 'goodno', 'problembut', 'still', 'need', 'littl', 'experi', 'understand', 'american', 'custom', 'voic']",0,1,0,0
873,0,"['ll', 'text', 'drop', 'x']",0,0,0,0
874,0,"['ugh', 'long', 'day', ""'m"", 'exhaust', 'want', 'cuddl', 'take', 'nap']",0,0,0,0
875,0,"['talk', 'atleast', 'day', 'otherwis', 'miss', 'best', 'friend', 'world', 'shakespear', 'shesil', 'lt', '#', 'gt']",0,1,0,0
876,1,"['shop', 'till', 'u', 'drop', 'either', '10k', '5k', '£500', 'cash', '£100', 'travel', 'voucher', 'call', '09064011000', 'ntt', 'po', 'box', 'cr01327bt', 'fixedlin', 'cost', '150ppm', 'mobil', 'vari']",0,1,0,1
877,0,"['castor', 'need', 'see', 'someth']",0,0,0,0
878,1,"['sunshin', 'quiz', 'wkli', 'q', 'win', 'top', 'soni', 'dvd', 'player', 'u', 'know', 'countri', 'liverpool', 'play', 'mid', 'week', 'txt', 'ansr', '82277', '£150', 'sptyron']",0,1,0,1
879,1,"['u', 'secret', 'admir', 'look', '2', 'make', 'contact', 'ufind', 'r*reveal', 'think', 'ur', 'specialcal', '09058094565']",0,1,0,1
880,1,"['u', 'secret', 'admir', 'look', '2', 'make', 'contact', 'ufind', 'r*reveal', 'think', 'ur', 'specialcal', '09065171142stopsms08']",0,1,0,1
881,1,"['remind', 'download', 'content', 'alreadi', 'paid', 'goto', 'http//doit', 'mymobi', 'tv/', 'collect', 'content']",1,1,0,1
882,0,"['see', 'knew', 'give', 'break', 'time', 'woul', 'lead', 'alway', 'want', 'miss', 'curfew', 'gon', 'na', 'gibe', 'til', 'one', 'midnight', 'movi', 'gon', 'na', 'get', 'til', '2', 'need', 'come', 'home', 'need', 'getsleep', 'anyth', 'need', 'b', 'studdi', 'ear', 'train']",0,1,1,1
883,0,"['love', 'give', 'massag', 'use', 'lot', 'babi', 'oil', 'fave', 'posit']",0,0,0,0
884,0,"['dude', 'go', 'sup']",0,0,0,0
885,0,"['yoyyooo', 'u', 'know', 'chang', 'permiss', 'drive', 'mac', 'usb', 'flash', 'drive']",0,0,0,0
886,0,"['gibb', 'unsoldmik', 'hussey']",0,0,0,0
887,0,"['like', 'talk', 'pa', 'abl', 'dont', 'know']",0,0,0,0
888,0,"['dun', 'cut', 'short', 'leh', 'u', 'dun', 'like', 'ah', 'fail', ""'s"", 'quit', 'sad']",0,1,0,0
889,0,"['unbeliev', 'faglord']",0,0,0,0
890,0,"['wifehow', 'knew', 'time', 'murder', 'exact']",0,0,0,0
891,0,"['ask', 'princess']",0,0,0,0
892,0,"['great', 'princess', 'think']",0,0,0,0
893,0,"['nutter', 'cutter', 'ctter', 'cttergg', 'cttargg', 'ctargg', 'ctagg', 'ie']",0,0,0,0
894,0,"[""'s"", 'ok', 'noe', 'u', 're', 'busi', ""'m"", 'realli', 'bore', 'msg', 'u', 'oso', 'dunno', 'wat', 'colour', 'choos', '4', 'one']",0,1,0,0
895,0,"[""n't"", 'g', 'class', 'earli', 'tomorrow', 'thus', ""n't"", 'tri', 'smoke', 'lt', '#', 'gt']",0,1,0,0
896,0,"['superb', 'thought', 'grate', 'u', 'dont', 'everyth', 'u', 'want', 'mean', 'u', 'still', 'opportun', 'happier', 'tomorrow', 'u', 'today']",0,1,1,0
897,0,"['hope', 'good', 'week', 'check']",0,0,0,0
898,0,"[""'m"", 'use', 'hope', 'agent', ""n't"", 'drop', 'sinc', 've', 'book', 'thing', 'year', 'whole', 'boston', 'nyc', 'experi']",0,1,0,0
899,0,"['thursday', 'night', 'yeah', 'sure', 'thing', 'll', 'work']",0,0,0,0
900,1,"['free', 'rington', 'wait', 'collect', 'simpli', 'text', 'password', 'mix', '85069', 'verifi', 'get', 'usher', 'britney', 'fml', 'po', 'box', '5249', 'mk17', '92h', '450ppw', '16']",0,1,0,1
901,0,"['probabl', 'money', 'worri', 'thing', 'come', 'due', 'sever', 'outstand', 'invoic', 'work', 'two', 'three', 'month', 'ago']",0,1,0,0
902,0,"['possibl', 'teach']",0,0,0,0
903,0,"['wonder', 'phone', 'batteri', 'went', 'dead', 'tell', 'love', 'babe']",0,0,0,0
904,0,"['love', 'smell', 'bus', 'ai', ""n't"", 'tobacco']",0,0,0,0
905,0,"['re', 'get', 'worri', 'derek', 'taylor', 'alreadi', 'assum', 'worst']",0,0,0,0
906,0,"['hey', ""'s"", 'charl', 'sorri', 'late', 'repli']",0,0,0,0
907,1,"['lastest', 'stereophon', 'marley', 'dizze', 'racal', 'libertin', 'stroke', 'win', 'nookii', 'game', 'flirt', 'click', 'themob', 'wap', 'bookmark', 'text', 'wap', '82468']",0,1,0,0
908,0,"['ill', 'give', 'plus', 'said', 'grinul', 'greet', 'whenev', 'speak']",0,0,0,0
909,0,"['white', 'fudg', 'oreo', 'store']",0,0,0,0
910,1,"['januari', 'male', 'sale', 'hot', 'gay', 'chat', 'cheaper', 'call', '08709222922', 'nation', 'rate', '15p/min', 'cheap', '78p/min', 'peak', 'stop', 'text', 'call', '08712460324', '10p/min']",0,1,0,1
911,0,"['love', 'come', 'took', 'long', 'leav', 'zaher', ""'s"", 'got', 'word', 'ym', 'happi', 'see', 'sad', 'left', 'miss']",0,1,0,0
912,0,"['sorri', 'hurt']",0,0,0,0
913,0,"['ca', ""n't"", 'feel', 'nauseous', ""'m"", 'piss', ""n't"", 'eat', 'sweet', 'week', 'caus', 'today', 'plan', 'pig', 'diet', 'week', ""'m"", 'hungri', '/']",0,1,0,0
914,0,"['ok', 'lor', 'earli', 'still', 'project', 'meet']",0,0,0,0
915,0,"['call', 'da', 'wait', 'call']",0,0,0,1
916,0,"['could', 'ask', 'carlo', 'could', 'get', 'anybodi', 'els', 'chip']",0,0,0,0
917,0,"['actual', 'send', 'remind', 'today', 'wonder', 'weekend']",0,0,0,0
918,0,"['peopl', 'see', 'msgs', 'think', 'iam', 'addict', 'msging', 'wrong', 'bcoz', ""n't"", 'know', 'iam', 'addict', 'sweet', 'friend', 'bslvyl']",0,1,0,0
919,0,"['hey', 'gave', 'photo', 'regist', 'drive', 'ah', 'tmr', 'wan', 'na', 'meet', 'yck']",0,1,0,0
920,0,"['dont', 'talk', 'ever', 'ok', 'word']",0,0,0,0
921,0,"['u', 'wana', 'see']",0,0,0,0
922,0,"['way', 'school', 'pls', 'send', 'ashley', ""'s"", 'number']",0,0,0,0
923,0,"['shall', 'fine', 'avalarr', 'hollalat']",0,0,0,0
924,0,"['went', 'attend', 'anoth', 'two', 'round', 'todaybut', 'still', ""did't"", 'reach', 'home']",0,0,0,0
925,0,"['actual', 'delet', 'old', 'websitenow', 'blog', 'magicalsongsblogspotcom']",0,0,0,0
926,0,"['k', 'wait', 'chikkuil', 'send', 'aftr', 'lt', '#', 'gt', 'min']",0,0,0,0
927,0,"[""'m"", 'diet', 'ate', '1', 'mani', 'slice', 'pizza', 'yesterday', 'ugh', ""'m"", 'alway', 'diet']",0,1,0,0
928,0,"['ki', 'give', 'kvb', 'acc', 'detail']",0,0,0,0
929,0,"['oh', 'come', 'ah']",0,0,0,0
930,1,"['money', 'r', 'lucki', 'winner', '2', 'claim', 'prize', 'text', 'money', '2', '88600', '£1million', 'give', 'away', 'ppt150x3+normal', 'text', 'rate', 'box403', 'w1t1ji']",0,1,0,1
931,0,"[""'m"", 'realli', 'sorri', 'wo', ""n't"", 'b', 'abl', '2', 'fridayhop', 'u', 'find', 'alternativehop', 'yr', 'term', ""'s"", 'go', 'ok']",0,1,0,1
